headline,label
finnish component supplier componenta corporation omx helsinki : cth1v reported on tuesday 15 july an operating profit of eur46 2 m on net sales of eur386 0 m for the financial period january june 2008,neutral
uncertainties still exist however,neutral
a total of 16 5 mn passenger ship journeys took place in the northern baltic sea in 2007 slightly down from 16 5 mn in 2006,negative
adp news nov 6 2008 finnish retail software developer aldata solution oyj omx : ald1v said today that it swung to a net profit of eur 2 1 million usd 2 7 m for the first nine months of 2008 versus a net loss of eu,positive
one attractive factor about the tablets for media companies is that they provide a new way of making money,positive
the three year turn around program is expected to ensure salomon s future competitiveness the company said,positive
payment of shares shall be effected on subscription,neutral
finnish financial group aktia reports operating profit of eur 44 4 mn in january september 2009 up from eur 37 3 mn in the corresponding period in 2008,positive
in the second quarter of 2009 net sales through operator business partners represented 47 of the group s total net sales,neutral
the company s transportation business is conducted through florida rock & tank lines which is a southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities,neutral
a total 30 of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010,neutral
currently alfred a palmberg is putting the finishing touches to one of finland s biggest ever re plumbing and bathroom refurbishment projects also in the district of vuosaari,neutral
in addition to verification of an identity and digital signatures new state approved mobile id enables to cast votes in elections as well,neutral
a few months ago teva vice chairman phillip frost and marathon venture capital fund tase : mara sold protalix shares,neutral
rinkuskiai s beer sales fell by 6 5 per cent to 4 16 million litres while kauno alus beer sales jumped by 6 9 per cent to 2 48 million litres,neutral
sales fell abroad but increased in finland,neutral
the terms of the transactions remained undisclosed,neutral
these companies will be able to keep their market positions,positive
the tekla structures 16 installation has been built according to microsoft s requirements for the windows 7 certification the company added,neutral
jukka hienonen the current finnair ceo will step down at the end of january 2010,neutral
operating profit was eur 0 1 mn down from eur 1 3 mn,negative
key reasons to read this report : report contains only relevant information leaving out excessive data,neutral
consolidated operating profit from continuing operations decreased by 62 3 to eur 51 2 mn from eur 135 7 mn in 2007,negative
finnish lifting equipment maker konecranes hel : kcr1v said on 29 july 2009 it has raised its stake in austrian manipulator maker acs konecranes to 80 and bought german sector player knight europe,positive
the total value of the order placed by aspo marine transportation subsidiary esl shipping oy is eur 60 million usd 77 5 m,neutral
finlan s listed food industry company hkscan group controlled companies in the baltics improved revenues by eur 3 5 mn to eur 160 4 mn in 2010 from eur 156 9 mn in the year before,positive
the item included restructuring costs of eur1 6 m while a year earlier they were eur13 1 m diluted eps stood at eur0 3 versus a loss per share of eur 0 1,positive
finnish silicon wafer technology company okmetic oyj omx helsinki : okm1v reported on thursday 30 october an operating profit of eur7 4 m for january september 2008 up from eur6 1 m in the corresponding period in 2007,positive
honkarakenne oyj a world leading manufacturer of genuine wooden homes will be sponsoring finnish crosscountry skier virpi kuitunen for the next three years,neutral
austin texas sept 6 texas department of transportation awards contract for teleste video compression and distribution equipment,positive
capman has four investment areas capman buyout capman technology capman life science and capman real estate and each of them has a dedicated team,neutral
the group s business is balanced by its broad portfolio of sports and presence in all major markets,positive
the largest restructuring is planned for italy where negotiations on about 40 job cuts are to be initiated today the company noted,negative
the company which makes garden tools scissors and other consumer goods said earnings were boosted by 6 9 mln eur of income it received from its 16 7 pct shareholding in finnish engineering group wartsila,positive
paychex has more than 100 offices serving approximately 554 000 payroll clients nationwide as of may 31 2009,neutral
it is expected to be completed by the end of 2007,neutral
finnish financial software developer basware oyj said today it will provide its invoice automation ia solution to an unnamed major retail company in the usa in a deal worth more than eur300 000,positive
the major part of the deliveries include different ac and cxe amplifier solutions and products by dinh telecom a company acquired by teleste last spring,neutral
the customers will have an access to integrated propeller and gear packages from one source,neutral
after the transaction herttaassa s holding in alma media has fallen below the flagging limit of 5,neutral
nordstjernan will make the offer in approximately one month in september 2007,neutral
tiimari latvian representative ineta zaharova said that the company earned lvl 122 000 in 2005 profit which is 20 times more that in 2004,positive
according to sweden s minister for local government and financial markets mats odell the decision to sell the state s shares in telecom group teliasonera can only be carried out in cooperation with the state of finland,neutral
no planned closing date was provided,neutral
fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company wartsila corporation,neutral
in the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 10 arranged movable in relation to the smelt spouts,neutral
no changes regarding the virala oy ab s ownership of shares of tiimari has taken place,neutral
the other two sellers were the finnish national fund for r&d sitra and oras invest oy which also sold half of their shareholdings leaving them with 3 8 pct and 3 2 pct of the company respectively,neutral
swedish finnish and danish listed companies are organized in three market cap segments nordic large cap mid cap and small cap,neutral
when this information was released on 5 september 2008 nokia s american depositary shares fell by 8,negative
the buyer is real estate owner propertos oy but the companies have agreed not to disclose financial details of the deal,neutral
the group owns and operates a fleet of more than 800dwt while container capacity is 17 000 teus and manages a diversified fleet of its own railway rolling stock of over 17 000 units,neutral
it inspects the companys strategic strengths and weaknesses,neutral
the divested company is part of tietoenator s business area government manufacturing & retail,neutral
the first phase of the logistics complex envisages the completion of some 70 000 sq m of logistics premises and the gatehouse building in november 2008,neutral
beyond the improved voice capabilities customers now have a streamlined way to comply with recalls and other traceability requirements providing them with a competitive advantage,positive
her work at netapp included strategically repositioning the brand in the category and a major global relaunch,neutral
adp news may 29 2009 bank of america bofa downgraded today its ratings on swedish finnish paper maker stora enso oyj hel : sterv and on finnish sector player upm kymmene oyj hel : upm1v to underperf,negative
scopi chief business excellence officer eng,neutral
the technology park will be built near st petersburg based pulkovo airport,neutral
one of the opportunities would be to bring all baltic meat processing to rakvere like processing was concentrated at the vantaa meat packing unit in finland the paper wrote,neutral
the ebrd is using its own funds to provide a 21 6 mln a loan while the b portion of 10 mln euros has been syndicated to two finnish commercial banks nordea bank finland plc 7 7 mln euros and pohjola bank plc 2 3 mln euros,neutral
a data processing unit collects the data calculates rvr values and provides the data to users via various interfaces,neutral
helsinki afx cargotec said it has bought a 95 pct stake in indital construction machinery ltd a bangalore based company that makes fork lift trucks and mobile cranes for an undisclosed sum,neutral
it was decided that the auditors are reimbursed according to invoice,neutral
the five storey eco efficient building will have a gross floor area of about 15 000 sq m it will also include apartments,neutral
the company also said that in poland a profitability program has been launched at the oborniki steel frame and sandwich panel plant,positive
karachi sept 14 ixonos a world leader in the development and integration of solutions for handheld devices announced that it is implementing a touch screen mobile user interface solution for the intel atom processor z6xx based smartphones,neutral
nordic walking was first used as a summer training method by cross country skiers,neutral
lights out before curfew curl up with the latest bestseller and treat your eyes to the perfect reading light from luceplan,neutral
in the czech republic the smaller profiling unit at ostrava will be closed and the machinery will be gradually relocated to ruukki s bigger plants in hungary poland and romania by the end of the first quarter of 2009,neutral
thus the group s balance sheet will have about eur25 8 m of goodwill the company added,neutral
financial terms were n t disclosed,neutral
the 5 000 megawatt wind farm being planned in raahe would be built offshore in front of ruukki s raahe works,neutral
finnish raisio diagnostics is launching new dna based quick tests to ensure the safety of food,positive
according to ceo matti karppinen frozen foods posted a good result in 2010 as it did in 2009,positive
finnish waste management and cleaning group lassila & tikanoja oyj l&t net profit went down to 32 2 mln euro $ 47 7 mln for 2007 from 35 3 mln euro $ 52 3 mln for 2006,negative
the company expects its net sales in the first half of 2008 to reach the previous year s level,positive
stora is due to release its fourth quarter and 2009 full year earnings on feb 4,neutral
nd not disclosed,neutral
finnish civil aviation administration decided to temporarily reopen finnish capital s helsinki airport since 3 p m to 11 p m monday local time,neutral
the group s order portfolio decreased from eur 42 9 mn in 9 2007 to eur 33 3 mn in 2 2008,negative
production capacity will rise gradually from 170 000 tonnes to 215 000 tonnes,positive
the dividends payable annually shall be deducted from the share subscription price,neutral
the bridge is part of the highway 14 development project,neutral
based on the design of previous handsets the nokia e72 and nokia e63 this symbian based model is promised to offer direct access to over 90 per cent of the world s corporate email through mail for exchange and ibm lotus notes traveler,neutral
the acquisition of +àlandsbanken sverige in 2009 burdened the performance with eur 3 0 mn,negative
nevertheless the development can not be allowed to ruin the print newspaper which continues to be sanoma news main medium,neutral
operating profit totaled eur 5 5 mn up from eur 0 7 mn,positive
the product s front edge folding maximizes weather resilience and enables a seamless roof finish,neutral
the optimization of the steel components heating process will reduce the energy consumption,positive
yit lodged counter claims against neste oil totaling some eur25m primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project,negative
stora enso has also had meetings with the labor authorities employment and economic development centres and representatives of the government in order to find solutions,neutral
nokia will continue to invest in future development of qt for the benefit of all users both commercial and lgpl,positive
neste oil corporation refining operation asset summary report summary neste oil corporation refining operation assets summary report is an essential source for company data and information,neutral
the decision of tekes was based on among other the following grounds : the project has a significant impact on the business development of the company,neutral
eurochem head of corporate finance alexander gavrilov said : i am pleased that we have once again confirmed that eurochem is able to attract long term funds at attractive rates,positive
the bank also expects additional costs related to the dash 8 q400 jets which the group shelved in october 2007,neutral
s business sectors are building construction infrastructure construction and technical building services,neutral
the start of the negotiations relating to glaston s efficiency program was announced in october,neutral
previously the plant was expected to be completed by the end of 2008,neutral
also a seven year historic analysis is provided for these markets,neutral
okhta center area is expected to have about 700 000 square metres of office premises by 2016,neutral
the markets are almost completely controlled by three banks : nordea op bank group and sampo,neutral
global banking news 28 september 2010 tieto corporation and pohjola bank pink : pojlf are to cooperate on swift services,positive
the business is organised as of february 1 2011 in a way that production of design services is combined into one entity etteplan operations,neutral
the contracts awarded to date in connection with the system amount to a total eur 36 million,neutral
the combined value of the planned investments is about eur 30mn,neutral
the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates,neutral
the new technology improves the glass quality and consistency while increasing throughput,positive
the total value of the agreement is usd4 0 m the company said,neutral
of the company s net sales 38 was acquired in finland 21 in other european countries 40 in asia and 1 in the us,neutral
finnish automation solutions developer cencorp corporation omx helsinki : cnc1v issued on thursday 18 september a profit warning for the third quarter of 2008,negative
ruukki s delivery includes steel structures including installation for krakeroy bascule bridge and steel piles for the bridge foundations,neutral
russian officials inspected the damage and gave the vessel permission to continue to tallinn at around 4 30 a m the norwegian registered m t sten nordic was carrying 11 000 tons of gas oil and was manned by a filipino crew,neutral
the expanded agreement covers the sale marketing and distribution of benefon s navigation and locator devices in china,neutral
no financial details were available,neutral
finnish financial group aktia s operating profit for 2009 increased to eur 47 0 mn from eur 6 6 mn in 2008,positive
finnish vaahto group that provides paper making technology and process machinery is starting negotiations concerning the temporary lay offs of all 140 employees at the company s plants in hollola and tampere in finland,negative
outotec s delivery covers the engineering supply and construction of a circulating fluid bed calcination plant with a capacity of 1 600 tons of alumina per day,neutral
however simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries orion added,positive
finnish printed circuit boards pcbs maker aspocomp group oyj said on december 4 2006 it named henry gilchrist senior vice president of the group s asian operations as of january 8 2007,neutral
after completion of the acquisition poyry s oil and gas expertise will cover multi discipline engineering and consulting services across the complete oil and gas asset lifecycle including deepwater engineering services,neutral
about dopplr dopplr is a service for smart travellers,neutral
finnish suominen corporation that specialises in wet wipes nonwovens and flexible packaging reports net sales of eur 44 1 mn in the second quarter of 2010 up from eur 43 3 mn in the second quarter of 2009,positive
these include software development for internet and mobile telephone content communications value added software financial services security applications systems integration and electronics ebrd informed,neutral
since the registration of the shares subscribed in a directed share issue the new number of panostaja shares and voting rights is 41 733 110,neutral
ova press has a 60 stake in the joint venture while imsm holds a 40 stake,neutral
cash flow from operating activities before investments was eur 7 6 million eur 2 5 million,neutral
both operating profit and turnover for the nine month period increased respectively from eur2 4 m and eur43 8 m as compared to the corresponding period a year ago,positive
oriola kd is a spin off of finnish pharmaceutical group orion oyj s wholesale division,neutral
autotank group is part of aspo s systems division,neutral
finnish talvivaara mining co hel : tlv1v said thursday it had picked bofa merrill lynch and jpmorgan nyse : jpm as joint bookrunners of its planned issue of convertible notes worth up to eur250m usd332m,neutral
incap furniture is presently negotiating staff cuts,negative
in russia raisio s food division s home market stretches all the way to vladivostok,neutral
strategic and operational business information is objectively reported,neutral
the eur17m contract includes both design and construction works,neutral
the transaction is expected to be finalized by dec 2009,neutral
the business development initiatives in north america are headed by lynn shanahan,neutral
the finnish investment company sponda is conducting negotiations to acquire the business center dukat palace 2 located in the center of moscow from london & regional properties,neutral
paper companies were in negative territories with stora enso r shedding 1 62 pct to 12 73 eur upm kymmene down 0 80 pct at 18 64 eur and m real b 0 18 pct lower at 5 57 eur,negative
pharmaceutical market in netherlands global research & data services published recently a market analysis about the pharmaceutical markets in netherlands,neutral
active shipping is essential for finland,neutral
satama and trainers house will remain as names and independent brands of the business areas,neutral
the core of solidium s investment strategy is proper value enhancing asset management of the current holdings,positive
we make available the following brand new market analyses cement pakistan cement malaysia cement taiwan cement philippines these analyses give a clear overview of the actual situation and future outlook of the cement industry in some asian countries,neutral
the department store division reported an increase in sales of 4 per cent,positive
cramo group s financial targets for 2010 2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent,positive
the current reference grade instruments are challenging to operate due to their high price and complexity for routine use,negative
