headline,label
financialwire tm is not a press release service and receives no compensation for its news opinions or distributions,neutral
adp news oct 29 2008 finnish lifting equipment maker konecranes oyj omx : kcr1v said today that its net profit rose to eur 116 6 million usd 149 1 m in the first nine months of 2008 from eur 73 6 million for the s,positive
amanda capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in europe,neutral
adp news nov 5 2008 finnish electronic measurement products and solutions maker vaisala oyj omx : vaias said today that its net profit rose to eur 18 million usd 23 1 m for the first nine months of 2008 from eur 1,positive
jun 25 2008 boy genius report delivered by newstex the nokia nyse : nok n78 huh,neutral
the group intends to relocate warehouse and office space in loudeac and saint marcel to morvillars in the east of the country where it already operates a hook manufacturing and distribution unit,neutral
the payment date is march 25 2010,neutral
elcoteq se stock exchange announcement february 4 2009 at 10 00 am eet elcoteq will publish its financial statements bulletin 2008 on wednesday february 11 at 9 00 am eet,neutral
mr koistinen joins from nokia siemens networks where he has held various senior sales management and business development positions since 1997,neutral
the solution will be installed in the usa to support the north american operations of the customer,neutral
the customer is then forwarded to the site and unknown to him logged in with the first number,neutral
the value of the order is eur 2 5 mn,neutral
catalysts segment includes refinery catalysts and polyolefin catalysts product categories,neutral
the output of the contracts totals 72 mwe,neutral
in april june 2008 scanfil s net sales totalled eur 58 7 mn and operating profit eur 6 6 mn,neutral
the business area s net sales were slightly over 2m in 2006,neutral
rapala tournament fishing : with all the major titles already out for the holidays bargain priced games such as rapala aim for a smaller audience,neutral
operating loss totaled eur 25mn compared to a profit of eur 63mn in the corresponding period in 2005,negative
the parties have therefore agreed to leave avena out of the deal,neutral
this will bring cost savings of about eur 3mn a year,positive
a paper mill in the central maine town of madison soon will have a new owner,neutral
the negotiations concern personnel of cencorp corporation and singulase oy as whole in finland and in sweden the company said,neutral
the australian company mirabela nickel has awarded outokumpu technology a contract for grinding technology for its nickel sulfide project in bahia state brazil,positive
componenta has production lines for similar sized products at karkkila in finland at weert in the netherlands and at orhangazi in turkey and these had a combined output of approximately 100 000 tonnes and net sales of eur 135 million in 2007,neutral
in lithuania operating profit rose to eur 190 000 from eur 70 000 in the corresponding period in 2005,positive
seller is the finnish elcoteq group the largest european electronics manufacturing services company,neutral
29 september 2010 finnish waste management and recycling company lassila & tikanoja expands its operations in russia by introducing its recently completed recycling plant in the city of dubna near moscow,positive
profit for the period totalled eur 0 8 mn down from eur 1 1 mn in the corresponding period in 2008,negative
food sales totalled eur 323 5 mn in october 2009 representing a decrease of 5 5 from october 2008,negative
alma media holds 70 of this company the remaining shares being owned by the company s key employees,neutral
operating profit margin was 8 3 compared to 11 8 a year earlier,negative
okmetic expects its net sales for the first half of 2009 to be less than in 2008,negative
diluted earnings per share eps stood at eur 0 25 versus eur 0 42,negative
the company expects its net sales for the whole of 2007 to be eur 950mn 1 000 mn,neutral
he is a chartered accountant in british columbia and alberta as well as a certified public accountant in washington state,neutral
the chain posted sales of 298 million euros for full 2005 a rise of 19 5 percent year on year,positive
upon establishment the plan is directed to approximately 20 persons,neutral
no decision on such sale of the now issued or existing treasury shares to ya global has been made yet,neutral
ruukki s delivery volumes and selling prices showed favourable development and the company s comparable net sales grew by 50 year on year to eur647m ceo sakari tamminen said,positive
the group s order portfolio decreased from eur 42 9 mn in 9 2007 to eur 33 3 mn in 2 2008,negative
pretax profit rose to eur 0 6 mn from eur 0 4 mn in the corresponding period in 2005,positive
profit after taxes was eur 0 1 mn compared to eur 0 4 mn the previous year,positive
full year net sales are expected to increase by approximately 10 the company said,positive
the company operates its business through two reportable segments including banking and investment services and non life insurance,neutral
the division also includes joint sales marketing and controlling functions for these units,neutral
cencorp would focus on the development manufacture and marketing of standard products for production automation,neutral
to see a slide show of all the newest product releases from fiskars,neutral
the bridge will be 1 2 km long and is located between anasmotet by the road e20 and the new traffic junction in marieholm by the road e45,neutral
operating profit improved by 39 9 to eur 18 0 mn from eur12 8 mn,positive
boomeranger boats oy specialises in boat building and designs manufactures and sells customised rigid inflatable boats rib primarily for the baltic sea market,neutral
both the net sales and operating profit were record high in the company s history,positive
helsinki on october 22 2008 ssh communications security corp board of directors for further information please contact : tomi laamanen chairman tel +358 0 400 609 544 distribution : nasdaq omx helsinki ltd,neutral
october december sales were 302 mln eur or a 25 3 pct increase year on year,positive
eur928 000 in q1 2010 6 may 2010 finnish textile and clothing design company marimekko oyj hel : mmo1v said today its net profit rose to eur928 000 in the first quarter of 2010 from eur13 000 in the corresponding period a year earlier,positive
scanfil has also issued a profit warning,negative
operating profit rose to eur 103 4 mn from eur 23 2 in the corresponding period in 2006,positive
the transaction is subject to a final agreement between the parties approvals of their decision making bodies and approval by the finnish competition authority,neutral
for the first nine months of 2010 the company s net profit rose to eur41m from eur30m for the corresponding period of 2009,positive
our vaalipalvelu service was especially developed for use by communities and organizations,neutral
the objective is that trading in the shares will commence on may 2 2007,neutral
aspo s group structure and business operations are continually developed without any predefined schedules,neutral
aug 17 2010 curbed delivered by newstex and now the latest from racked covering shopping and retail from the sidewalks up,neutral
typically the transmission power level can be decreased when the interference noise is above a predefined value,neutral
the mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line,neutral
a total of 1 800 000 stock options were issued in the 2003 stock option scheme,neutral
finnish retail software developer aldata solution oyj reported a net loss of 11 7 mln euro $ 17 2 mln for 2007 versus a net profit of 2 5 mln euro $ 3 7 mln for 2006,negative
the platform is based built on intel s second generation mid platform called moorestown,neutral
by 14:29 cet on monday shares in bavarian nordic had climbed 1 21 to dkk250 on the stock exchange in copenhagen after having lost 7 41 in the past month,positive
the new b shares carry the right to dividend and other shareholder rights with effect from today,neutral
the financial statements and interim reports will be released around at 9 00 a m finnish time on the given dates,neutral
raisio s bid to buy glisten is a win win deal for both companies the chairman of the uk snacks firm told just food today 10 february,positive
helsinki afx shares closed higher led by nokia after it announced plans to team up with sanyo to manufacture 3g handsets and by nokian tyres after its fourth quarter earnings report beat analysts expectations dealers said,positive
for 2009 net profit was eur 3 million and the company paid a dividend of eur 1 30 apiece,neutral
at the moment there are approximately 20 vianor sales offices in russia,neutral
device volume in the area decreased by 21 to 2 7 mn units,negative
residents access to the block is planned to be from aleksandri street,neutral
bovine slaughtering and cutting at the kuopio facility will be transferred to the kauhajoki slaughterhouse,neutral
the company said that sales in the three months to the end of march slid to eur86 4 m us$ 113 4 m from eur91 2 m last year,negative
the investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 9,positive
adpnews dec 23 2009 norwegian financial services group sparebank 1 gruppen as osl : sbgrp said its board of directors appointed today jarle haug managing director of its claims collection subsidiary sparebank 1 gruppen finans,neutral
the cranes would be installed onboard two freighters ordered by singaporean ship owner masterbulk,neutral
the tests conducted at nokia siemens lte center of competence in espoo finland follow the company s production start of lte ready flexi multiradio base stations for the 800 mhz band in april 2010 and complement earlier tests with nokia on the 2100 mhz and 2600 mhz bands,neutral
the company did not disclose the price of the acquisition,neutral
the customer is local company etera mutual pension insurance co and the principal tenant of the unit will be media company alma media corp hel : aln1v,neutral
the group s turnover in 2006 was eur 39 2 million and operating profit was eur 3 9 million,neutral
proline plus is available in both adjustable single and multichannel models and fixed volume single channel models in volume ranges from 0 1 micro litres to 10 ml,neutral
diluted eps rose to eur3 68 from eur0 50,positive
bertrand sciard has been the vice chairman of the board of directors of aldata solution since april 2007,neutral
no compensation for its news opinions or distributions,neutral
profit for the period increased from eur 2 9 mn to eur 10 5 mn,positive
the growth of net sales in the first half of 2008 has been 28 compared with the first half of 2007,positive
managing director s comments : net sales for the first quarter were notably lower than a year before especially in finland russia and the baltic countries,negative
choose from a giant countdown with red head or rainbow trout or the giant shad rap in perch color,neutral
finland s technopolis is planning to bring the first section of a technopark on stream in st petersburg at the end of 2008 kari mikkonen vice president of technopolis told reporters in helsinki,neutral
operating profit excluding non recurring items increased by 27 to eur 81 9 mn from eur 64 4 mn in the corresponding period in 2008,positive
the company offers payroll services including payroll processing payroll tax administration and employee pay services including direct deposit check signing and readychex,neutral
operating profit for 2009 lower than outlook published earlier,negative
operating loss totaled eur 0 8 mn compared to a profit of eur 0 5 mn,negative
after the transaction tikkurila has no powder coatings related operations,neutral
peigs www peigs se will become part of sardus latta maltider light meals unit,neutral
valga lihatoostus markets its products under the maks & moorits trademark,neutral
vaahto pulp & paper of finnish vaahto group has been awarded an order to renovate finnish swedish forest industry company stora enso s paperboard machine at the ingerois board mill in finland,positive
revenue grew 1 percent to euro742 2 million us$ 964 million from euro735 million,positive
barclays plc lse : barc nyse : bcs credit agricole sa epa : aca cagr,neutral
the new majority owners of aspocomp thailand co ltd are certain private persons belonging to immediate circle of aspocomp s present joint venture partner saha pathana inter holding plc,neutral
according to finnish fim bank alpro s price would be around eur 100mn 150mn,neutral
the acquisition does not have to be from the frozen foods or fish sector as long as it has synergies with l+ñnnen tehtaat s other businesses,neutral
the per share subscription price of the shares subscribed with the option rights was eur 1 35,neutral
the value of the three year contract is estimated at eur40m,neutral
its market share widened to 48 51 percent from 48 31 percent a year earlier,positive
grounds for the notification : tiimari plc 12 30 2010 issued capital convertible loan allocation decision by the board on 01 31 2011,neutral
the company is well positioned in brazil and uruguay,positive
the group posted net sales of 35 3 mln euro $ 46 5 mln and an operating profit of 760 000 euro $ 1 0 mln in 2005,neutral
in the czech republic the profiling unit at ostrava will be closed and the machinery will be relocated to ruukki s bigger plants in hungary poland and romania by the end of the first quarter of 2009,neutral
the group owns and operates a fleet of more than 800dwt while container capacity is 17 000 teus and manages a diversified fleet of its own railway rolling stock of over 17 000 units,neutral
however the orders received during the period under review fell by 17 quarter on quarter from the eur 213 million recorded in the second quarter of 2010,negative
protalix closed at $ 10 71 on friday on the american stock exchange giving a market cap of $ 827 million,neutral
componenta is a metal sector company with international operations and production plants located in finland the netherlands sweden and turkey,neutral
glaston s own glass processing unit tamglass glass processing is a manufacturer of high quality safety glass products operating in finland,neutral
bluewin security is available as a monthly subscription,neutral
we re delighted with the move says morna cowie co owner above it s double the size of our current shop and has a lovely feel to it,positive
at end august sampo was nordea s biggest shareholder with a 20 6 stake followed by the state with 19 9,neutral
one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard,neutral
mr k r vasantha has been appointed managing director of incap contract manufacturing services pvt ltd,neutral
the lithuanian beer market made up 14 41 million liters in january a rise of 0 8 percent from the year earlier figure the lithuanian brewers association reporting citing the results from its members,positive
the bond has a value of eur150m and a maturity of 4 years,neutral
orion s net profit for the third quarter of 2007 decreased to 36 5 mln euro $ 52 1 mln from 40 3 mln euro $ 57 5 mln a year earlier,negative
in january september 2007 finnlines net sales rose to eur 505 4 mn from eur 473 5 mn in the corresponding period in 2006,positive
in finland the five largest brands control 90 of the beer market,neutral
after the transaction m real will own 30 in metsa botnia and upm 17,neutral
commission income rose by 25 7 to eur 16 1 mn from eur 12 8 mn in 2004,positive
incap contract manufacturing is a subsidiary of incap corporation of finland,neutral
there have not been previous share subscriptions with 2004 stock options,neutral
affecto has participated in the program for the development of the norwegian pension system since 2007,neutral
terms were not disclosed,neutral
the executive said that countries such as brazil chile argentina and mexico will lead the adoption in the business ethernet services segment while brazil and mexico will be the early adopters of carrier ethernet for mobile backhaul,neutral
operating result including non recurring items rose to eur 146mn from a loss of eur 267mn in 2009,positive
marathon estimates the value of its remaining stake in protalix at $ 27 million,neutral
the equipment is designated to bollore africa logistics terminal societe d exploitation du terminal de vridi setv in abidjan ivory coast and the delivery is scheduled to start in march 2010,neutral
return on investment roi was 4 1 compared to 43 8 in the first half of 2008,negative
the rme from telcontar enables the handset to calculate the best route and includes support for user defined routes feature navigability and multi modal routing such as via foot and ferry,neutral
quartal oy now owns 2 094 063 shares in satama interactive plc which represents 5 19 per cent of the share capital and voting rights,neutral
the second variant offers complete final finishing of any selected apartment with foreign high quality materials finland denmark germany france,neutral
exports grew 16 5 percent to 19 1 million liters,positive
the company designs manufactures and markets advanced composite products for industrial applications and consumer goods such as cross country alpine and nordic walking poles floorball sticks and antenna radomes,neutral
helsinki afx kci konecranes said it has won an order for four hot metal ladle cranes from indian steel producer bhushan steel and strips ltd,positive
the e7 smartphone will be available for rs35 000 per handset across india nokia india vice president & managing director d shivakumar told reporters,neutral
new delhi july 17 sahlberg teppo kallio timo and mustonen tuomas of m real oyj espoo finland have developed novel markings and methods of producing the same,neutral
sdm offers general rental equipment aluminium scaffolding power generator and hoists to customers in the construction sector,neutral
basware business transactions service enables the customer to receive and send invoices in an electronic format,neutral
the insolvency act regulates the amount of debt that borrowers are permitted to write off,neutral
operating profit totalled eur 1 22 mn down from eur 3 56 mn in the first quarter of 2008,negative
featuring the s60 user interface this 135 gram model also comes with a 2 4 inch quarter vga display and 100 megabytes of internal memory expandable through the micro secure digital slot,neutral
according to an posted by the world intellectual property organization : the present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels,neutral
the period s sales dropped to eur 30 6 million from eur 38 3 million according to the interim report released today,negative
unit prices for straddle carriers vary between eur700 000 and eur900 000 the company added,neutral
says brian burton head of it security vodafone uk,neutral
the trend in the sports and leisure markets was favorable in the first months of the year,positive
operating loss totalled eur 12 7 mn compared to a profit of eur 17 7 mn in the first half of 2008,negative
less than ten people will face pension agreements,neutral
finnair plc carried a record 8 8 million passengers in 2006 an increase of 3 5 percent on the previous year the finnish national carrier reported tuesday,positive
in the baltic countries sales fell by 40 2 and in russia by 23 2 in terms of euros and by 10 7 in terms of local currency,negative
equipment will be manufactured in vaahto s workshop in hollola finland and is scheduled for shipments during the first quarter of 2009,neutral
finnish telecoms software developer tecnomen oyj said on december 5 2006 it won a $ 3 3 mln 2 5 mln euro order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of brasil telecom,positive
operating profit fell from eur 7 9 mn in the second quarter of 2005 to eur 5 1 mn in the second quarter of 2006,negative
finnish bank of +àland reports its operating profit rose to eur 21 3 mn in the second quarter of 2009 from eur 6 1 mn in the corresponding period in 2008,positive
nokia and capcom announced that resident evil degeneration will be released on n gage later this year,neutral
operating profit totaled eur 17 7 mn compared to eur 17 6 mn in the corresponding period in 2007,positive
the contractor of the shopping center china state construction engineering corporation has previously built e g airports hotels and factories for large international customers in different parts of the world,neutral
finnish silicon wafer technology company okmetic oyj omx helsinki : okm1v said on wednesday 17 september that it will invest eur6m in its sensor wafer business during 2009,neutral
the notice in its entirety with other proposals from the nomination committee and the board will be published at least four weeks before 28 april on the company s website and in post och inrikes tidningar and dagens industri,neutral
pretax profit jumped to eur 21 9 million from eur 3 1 million,positive
comparable operating profit decreased to eur 13 8 mn from eur 17 1 mn in the corresponding period in 2005,negative
as much biomass will be used as can be sourced locally with the rest of the plant s fuel needs met by peat,neutral
561 470 new shares under 2003 option rights plan packaging company huhtamaki oyj reported on monday that a total of 561 470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan,neutral
the elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons eur 32 mln for the fifth quarter running,negative
pharmaceutical market in italy global research & data services published recently a market analysis about the pharmaceutical markets in italy,neutral
the enterprise value of the fray bentos pulp mill and forestal oriental totals approximately euro1 6 billion upm said,neutral
the company serves customers in various industries including process and resources industrial machinery architecture building construction electrical transportation electronics chemical petrochemical energy and information technology as well as catering and households,neutral
operating profit rose to eur 13 5 mn from eur 9 7 mn in the corresponding period in 2006,positive
exel composites in brief exel composites is a technology company which designs manufactures and markets composite profiles and tubes for industrial applications,neutral
you need to be ready when the window opens up rosberg said,neutral
